ID,page,time,look_tel,look_information
j92tjvs8bro3qtgbjs5nsm1k369uijgp,446438,"2020-08-20 01:54:26",0,0
6shjjnb0vofopnq2g4eitjb5a7eid1ug,757020,"2020-08-20 01:54:27",0,0
uvehgckh3uar8rur47g8445j1fkra8d7,632220,"2020-08-20 01:54:27",0,0
okss12nkd9luo87057k5f8pmodnscvas,423670,"2020-08-20 01:54:30",0,0
1m4b80j67sj8kkvjngahu67nmhporon0,746251,"2020-08-20 01:54:30",0,0
ricgdv6m9aa6rhs4e8qu9fstq3tgh2ei,721563,"2020-08-20 01:54:31",0,0
g6fhlclrls97n3ngdg0uljav25i2kaac,768935,"2020-08-20 01:54:31",0,0
vghtabnpng2j0br0bfjavtd3c74mktfp,640818,"2020-08-20 01:54:31",0,0
vago5bij64n4tfgajkvi62fuvuud1dlj,741738,"2020-08-20 01:54:31",0,0
aiqskvj39hshmh2m28totgcveu64a6qv,590127,"2020-08-20 01:54:32",0,0
g2sp35fg7816mlotv1hd21qg07o2ra5p,593139,"2020-08-20 01:54:33",0,0
73osg9qjkv6puv11vke065qvabo9nbqk,733759,"2020-08-20 01:54:33",0,0
cje6j3gpevqe0qtbdb2csrokhs1jrlot,576004,"2020-08-20 01:54:33",0,0
uflh8c9jhrdhs6n0ctl57q5vqb76unt6,731458,"2020-08-20 01:54:33",0,0
pmdlg4oqvs9e15db77icevs33kq5aia2,763676,"2020-08-20 01:54:33",0,0
splvtqem37cnv399bcvhtejrdp6dm1tm,572196,"2020-08-20 01:54:35",0,0
s6pqf8il5i870730gnl06sl7g34d7j31,263827,"2020-08-20 01:54:35",0,0
60tmpgedmv3l4u33899u3nhbittufmev,740773,"2020-08-20 01:54:35",0,0
5dt87o9edgv52knn2oka08dj8matjgfk,700713,"2020-08-20 01:54:36",0,0
fk38cqcrtq0utge5a9hq1pta6k3h6n4v,544756,"2020-08-20 01:54:37",0,0
0ntevlh9o6snamncb5hjkq3mb1m8j966,769016,"2020-08-20 01:54:38",0,0
td48j2goerp9rig54h612gm63ppgga2d,375436,"2020-08-20 01:54:38",0,0
0nudssftg4advqprolci6vefp3t06nnj,389185,"2020-08-20 01:54:39",0,0
eghv118d33hnus9aesnhd26jle1k6ijr,571469,"2020-08-20 01:54:40",0,0
va100m1p7ej3igndpdm093glbu99euhi,759798,"2020-08-20 01:54:40",0,0
7ic858r3ojl0j82qr2hrshqb1pnsivjp,287450,"2020-08-20 01:54:40",0,0
vdrntgse8apg1pjksofl61e4mj9vthuu,249447,"2020-08-20 01:54:40",0,0
sslid04qd0o5rp95gceelvoi7lpkbaqg,759277,"2020-08-20 01:54:41",0,0
i9vh2tmp2454qbj5pac7d6rcpvpqrf92,669850,"2020-08-20 01:54:42",0,0
ofsi3ueohc3uvh0a54n6a7tv6mrhbpom,673456,"2020-08-20 01:54:42",0,0
km2u56733d3hvgerm3erlf8bflo1qc2c,747022,"2020-08-20 01:54:42",0,0
8784kf05fr4vg1tjcvmblehhf17o6e95,388255,"2020-08-20 01:54:43",0,0
nn7ospg18q4pv5bs0vg0im4u95fku7od,701894,"2020-08-20 01:54:43",0,0
nbc36mdbqtn26uu2861v0ud5plel9lu3,244240,"2020-08-20 01:54:43",0,0
3b098l9msrhucdobtq1rgnc5jcopq9lc,720064,"2020-08-20 01:54:43",0,0
nfvpvq0ia8n5kbnnca17k9ab503kcrgn,732238,"2020-08-20 01:54:43",0,0
ug72ngs66h8trqiitamupf7gsso1607j,728995,"2020-08-20 01:54:44",0,0
jdp77goalsrnv8dc12fc20fv6dj3mh2d,652940,"2020-08-20 01:54:44",0,0
qmlef0vouv6smota9g0oqu7rl423taio,737541,"2020-08-20 01:54:45",0,0
invu4bdcp8dnphe0mtakab3a43safoan,237471,"2020-08-20 01:54:45",0,0
jqneqbcllikmjsqunlfb1q4l09fhtb58,764944,"2020-08-20 01:54:45",0,0
te9k8pc53v04uartk0oiembho8h6q6ie,336556,"2020-08-20 01:54:46",0,0
icv6gsv8d3ehv2s86gci46lu39h8r8k9,753007,"2020-08-20 01:54:46",0,0
4rr1podegntm84jn7h876nin6d7gc9id,769780,"2020-08-20 01:54:46",0,0
0aku8c4ip6mbvjfpcd6rj4qqgtq53vfb,756169,"2020-08-20 01:54:47",0,0
km4nrku57nae9u1c8l4dp8noq2d7r4ck,549828,"2020-08-20 01:54:48",0,0
15jjf8ifk0ctnpqri0k30g9uv0qjntm9,693036,"2020-08-20 01:54:48",0,0
pn7dtcpoe8sq4665d6hac26j1fb93ue6,181822,"2020-08-20 01:54:49",0,0
8qa0e967cokmo9dcdi3tnue03alpl13b,684996,"2020-08-20 01:54:50",0,0
dspjgiudn13um22qh748vj2kpi1epu19,410842,"2020-08-20 01:54:50",0,0
iuflh0e0mavh2h2saivhmlu0i0k71a2r,622695,"2020-08-20 01:54:50",0,0
5d59aut58k4iui8uoepo91tfvmohb4bh,423820,"2020-08-20 01:54:50",0,0
r8p0tagt24tcqiugp1tibmqrpfo2o05o,678029,"2020-08-20 01:54:52",0,0
k8brsefdop7olspn8j8pc3shd6koai9b,188240,"2020-08-20 01:54:53",0,0
jmbhih1io498sosv89ibl8onhmtfvc88,692785,"2020-08-20 01:54:53",0,0
5006oe50t9rhbih296n8f2cs04f58auu,719083,"2020-08-20 01:54:54",0,0
1sqkm0a5lklhk0uaf3p2dkcemm50jb9t,685297,"2020-08-20 01:54:54",0,0
jlt3a02230960ko063e57a5v5ljldkoh,547719,"2020-08-20 01:54:55",0,0
r7k77qe7tj4e4halcbejuo94d86qmfp2,736378,"2020-08-20 01:54:55",0,0
j5t41oikhh2onin64o2impbktg3bqg1s,760279,"2020-08-20 01:54:56",0,0
fq3tcgm7q96n66fldf00fsibbu7d8n2b,743300,"2020-08-20 01:54:56",0,0
f14kkttbaduu4g57l6c1aeepp84vihq8,658759,"2020-08-20 01:54:56",0,0
slr7kdjlhn9ci6vr1ddd23fm39qbh0o6,387053,"2020-08-20 01:54:57",0,0
cacncl7calfc9ejr29e9rhikmkrm6jgt,765144,"2020-08-20 01:54:57",0,0
0mv6cdt651kttvdtdfjthsih6kl9o0qh,289055,"2020-08-20 01:54:57",0,0
5mun78i3u8k8op7rfnb7iie45v4itaog,757535,"2020-08-20 01:54:57",0,0
t6mh9r27d0ui2ishv413h8kj4j432us5,765155,"2020-08-20 01:54:59",0,0
5d6eqb2ovjcs2okujr2jc4g6tmdfgji6,609834,"2020-08-20 01:54:59",0,0
65n0784rfbfd9k2lpi5gh5gn8p5k8bet,741675,"2020-08-20 01:54:59",0,0
ci9irqmooctvouvvf76mmen0itc95rfi,684688,"2020-08-20 01:54:59",0,0
olmpkknn7egl3dkhssfep6h5st7q74l5,569257,"2020-08-20 01:54:59",0,0
jlj27knskd7h07a70ahknr1trff8kc84,731788,"2020-08-20 01:54:59",0,0
njitrlp47835ac5ehof5a1lafe07f4dd,248686,"2020-08-20 01:55:00",0,0
t855dus4dcr3c94jaatdl1dqjlhko3te,760444,"2020-08-20 01:55:00",0,0
904ohe6r6nqshgakmej2hi17kp3mhobs,765156,"2020-08-20 01:55:00",0,0
ud5l4mlig98h5vdrjjpsmufus97c5tuf,586604,"2020-08-20 01:55:01",0,0
2hq97qnfm6nqngskgdmgpiajk7m4fvrm,592153,"2020-08-20 01:55:02",0,0
obb1341thtk8j318uqb2crul05vsrovh,765149,"2020-08-20 01:55:02",0,0
2s92e0dedkvi9oe3oiir6m0ir1l82p3o,765157,"2020-08-20 01:55:02",0,0
l7lq3kht1kg150hqa8tippshnub6pkpn,607460,"2020-08-20 01:55:03",0,0
bsout80m69g4baqmed12dk5094jtirhs,244806,"2020-08-20 01:55:03",0,0
0u99blia71okglog4rkc86e0qnsp9t93,687261,"2020-08-20 01:55:03",0,0
csd63mnkneq2ni5hq9qfqm048to4eha9,673148,"2020-08-20 01:55:03",0,0
jnvrth2mlsmq96de4prud726326uo19o,768138,"2020-08-20 01:55:03",0,0
a31kco5ncgd647304fd85buhm853oaci,768149,"2020-08-20 01:55:04",0,0
4ftg5qk6vmoj3unn0ujhjsatqfgeqr62,143913,"2020-08-20 01:55:04",0,0
h0ivou1963526kvjdinc9knddu7k2p61,587934,"2020-08-20 01:55:04",0,0
pun8n42antd8po11vhaoqp7sbshf82bm,339052,"2020-08-20 01:55:05",0,0
0c8tppseco0nudm5rmdlpitqeq9f88mh,718601,"2020-08-20 01:55:34",0,1
fskegu5uk7madoj668o60ecemnt27eiv,576037,"2020-08-20 01:55:06",0,0
ou9bpgh0o9drlpoel8iengj27th3hksg,419663,"2020-08-20 01:55:07",0,0
43v9kqh5dvphfb8jplkruqubmcpktjuo,765163,"2020-08-20 01:55:07",0,0
29vctk0tg6euajg8euelr91u7n5u7apf,602299,"2020-08-20 01:55:07",0,0
mqev0ov4mfd9s67m0l627atqq008mkoc,335976,"2020-08-20 01:55:07",0,0
t1olrniel823a2jg3phkjbdmo2ai9iq4,604070,"2020-08-20 01:55:07",0,0
qadqco92h80m38u01ire9te0dora1vmm,604357,"2020-08-20 01:55:08",0,0
bhg093b512n4aqs4qdslmhmvu54f6uhe,765162,"2020-08-20 01:55:08",0,0
h3b7q2pbuoq7pqkidlfonuv6baiccbuj,463007,"2020-08-20 01:55:09",0,0
nh61s9s8ji45647mb7j1fbqj6oolhq9v,768139,"2020-08-20 01:55:10",0,0
i4nta4crk169t515vr702vk3e41do4nc,424818,"2020-08-20 01:55:10",0,0
lk928rkpopgjurb0dlinp5ri0ogj9h38,600405,"2020-08-20 01:55:11",0,0
p6f9a21fpdkmrsl6srs4fpb6tkbk40ma,759394,"2020-08-20 01:55:11",0,0
ftep2pp94rp0aaeae2k9df7qm94snv5v,745469,"2020-08-20 01:55:11",0,0
2dlnv886f5mtd34ef4qe3okrdcbo7bn5,587950,"2020-08-20 01:55:12",0,0
b4m3kkc3rudbd13ur1med65hm0m1ioig,415007,"2020-08-20 01:55:12",0,0
nc8g27gclb1ehi3tjvlv8vskq8dt4si6,652935,"2020-08-20 01:55:12",0,0
d2f7sqlsv0uk1fhckr8vukdp0t8noq6i,769672,"2020-08-20 01:55:12",0,0
9ins7o0ogsr9r41c1ggm9r4mku3cbu7j,765159,"2020-08-20 01:55:13",0,0
kvps4luj183v4orr7i18iga4b2agjbf2,117616,"2020-08-20 01:55:13",0,0
grtulkin1093hkrsv04j9hvju6cjgcmm,735433,"2020-08-20 01:55:13",0,0
kanrelrkok72c9qrifrfle3pihthcogs,683422,"2020-08-20 01:55:14",0,0
50jroo50gqlmsdvgrfjg23hrvut73bta,578727,"2020-08-20 01:55:14",0,0
0uujrfs8muogch2hu7in56huusn9djfo,750940,"2020-08-20 01:55:15",0,0
gvl8jm2vkpddksmh9ukfds13bilh5crs,683154,"2020-08-20 01:55:15",0,0
qot5540224c2nfnm2gnb2mj4p8gd1pa1,768147,"2020-08-20 01:55:15",0,0
32u0863dt8299mncu1oeqnb93h6n118o,542089,"2020-08-20 01:55:16",0,0
00639eufpjkp85j766s5vhr45k9st4kn,361988,"2020-08-20 01:55:16",0,0
hdtos08itgkdlnfbo95ns4soljof7its,729215,"2020-08-20 01:55:16",0,0
cddc2tq8vbi1qugsu3l9esu15md0ha90,717612,"2020-08-20 01:55:16",0,0
9tj0qkovlhs9bon9n564i83o1upbidqb,573365,"2020-08-20 01:55:17",0,0
2lrehdvvll2o2to5r5irvenlj6483tq1,536488,"2020-08-20 01:55:16",0,0
9fr7b1eho4cqugf9m41eseo5iha4vl7e,593144,"2020-08-20 01:55:17",0,0
38sn1iuf8jrk8885p16bel0ktchrdiq8,765145,"2020-08-20 01:55:18",0,0
gutk7bor535ulp5hjsoduiovnkmden1a,719055,"2020-08-20 01:55:18",0,0
gqkbu22nel3auui1q2612m61pckea295,755359,"2020-08-20 01:55:19",0,0
n66kka5pvhenln446jk4aqfiee3kas3e,372022,"2020-08-20 01:55:19",0,0
gphjj4cd8iddcp9m4vm52fh7lbi3nien,558140,"2020-08-20 01:55:19",0,0
3jlqtttbbauu83pgjmvfqfdam898qasl,678207,"2020-08-20 01:55:19",0,0
ue8othf3tepajn7ntj5adhq9so4p5fp6,548871,"2020-08-20 01:55:19",0,0
ojg2gsp785k3opijfmian0ce264ckkma,745349,"2020-08-20 01:55:21",0,0
95spvdqe5nr2f2otv95lkkktitvnjnv1,362231,"2020-08-20 01:55:21",0,0
kr5r1emh6h37430i42eqksek5fk9dv78,763352,"2020-08-20 01:55:21",0,0
0a89ennvnubs6rvjvottr7tq62tdop3n,372043,"2020-08-20 01:55:21",0,0
aarjbd4jskipi7p0un2s0615csmgvp6m,612853,"2020-08-20 01:55:22",0,0
4qesl9j9sva9s7c7i5t9v5geqajgnmo2,768150,"2020-08-20 01:55:22",0,0
usfvo1trepi8ln1jnpkq7d5lhe5uc2ca,746551,"2020-08-20 01:55:22",0,0
7f5rpsekaum7dqph39bp8lbglkno15cm,661153,"2020-08-20 01:55:22",0,0
i3piphfjdq2qek0led7nnamd63m2ker9,603093,"2020-08-20 01:55:22",0,0
p9mnsjam1d9fark35i2sjm1vpccabth8,719838,"2020-08-20 01:55:23",0,0
cqbjf2jvc01ls4km8ft55tdqdjon1gmn,283056,"2020-08-20 01:55:23",0,0
ftbidr33n7giojbjhsl85slstgabkjao,233657,"2020-08-20 01:55:24",0,0
naj00cf8dum1f93k74rgu50ncj0b2edu,696167,"2020-08-20 01:55:24",0,0
4nesnrmd9n627nofdfj6cg7ehb4q8krn,692570,"2020-08-20 01:55:24",0,0
fao3egrb9t1gik4r0n777o65pasjt3s3,564532,"2020-08-20 01:55:25",0,0
f7ds6idi11ue31b86j5iheqq1926bnb8,219258,"2020-08-20 01:55:27",0,0
pvbb2cpojf3igfafvr75ot218pt2ddcp,503215,"2020-08-20 01:55:27",0,0
qga879iso2jjipjru5nj1r6gn6jj8btr,539091,"2020-08-20 01:55:28",0,0
6bt4neb1op2kb09gibf2a9noai4cbqor,746418,"2020-08-20 01:55:29",0,0
db9as5mn2rosqhksg3ieet8tttpf3l67,719603,"2020-08-20 01:55:29",0,0
bundejnn8imq1kjjk6ao335sqkvs3sti,716721,"2020-08-20 01:55:29",0,0
mqo80n59r3lgpkpmsarfif4oaeu87ava,738350,"2020-08-20 01:55:29",0,0
s2c4iuulfhq31e73jr00g2nv03d4t268,425066,"2020-08-20 01:55:30",0,0
jv8eghrv8fqcdo7gi31bslce0iosfukm,540678,"2020-08-20 01:55:31",0,0
rl8bsd7uj1hbo2cleea9ftqj0c3nurg2,661550,"2020-08-20 01:55:31",0,0
oacm6joqtl952k19ag8egelg649oh95f,549903,"2020-08-20 01:55:32",0,0
tt7mfvb7ni615tt171j24fnipl2hd8hl,420054,"2020-08-20 01:55:32",0,0
3s0fcd5upjivkllj11ur1b4c1hbb8j5j,412193,"2020-08-20 01:55:32",0,0
jcnd0v22dpjq4vero0m7ug9o6o1e5kth,664851,"2020-08-20 01:55:33",0,0
acselmgs5lhk56801r9c1ia4305asm4b,683660,"2020-08-20 01:55:33",0,0
inm7g4kel1mq9kn00g0s9r9b40ggfd4g,688805,"2020-08-20 01:55:34",0,0
17dcn8h6r735fi6607v9c6eubc9oc88r,422997,"2020-08-20 01:55:35",0,0
u9ko1lcvb71ssjp8b5163cooqmnkr6go,733868,"2020-08-20 01:55:36",0,0
2fbosum5oqr1j2n7d215k20fp074lcld,317653,"2020-08-20 01:55:36",0,0
2ra9ma7joorbg17po2qhki5coupi1phi,730627,"2020-08-20 01:55:36",0,0
k3qq7de7psqmmcsromadcirnum30kmqn,765152,"2020-08-20 01:55:36",0,0
2vv00vt869b0mrdamtf0mnb7s0v7vi8i,652938,"2020-08-20 01:55:36",0,0
egse3bsuu8dplp1uvguber44op4nha2s,559298,"2020-08-20 01:55:37",0,0
qbgdqi962kipi6jbtjoqekdl4nj4m11a,580247,"2020-08-20 01:55:37",0,0
vrki58r47t4dh9thf1dbnv6ot2qktjp8,503159,"2020-08-20 01:55:38",0,0
lstlv74nq604pnqrnflisb9hjh6t5tgv,765164,"2020-08-20 01:55:38",0,0
1jhe8gamambjfkksgv28q218384lkfdc,676708,"2020-08-20 01:55:38",0,0
nj1rbfb10q9ljqppu6pq39vpn1btbmpj,547542,"2020-08-20 01:55:39",0,0
07jreov8nb70r3ud3dpt1ap5dt3mpmbv,607342,"2020-08-20 01:55:39",0,0
p927vupjo77sai7muekup3lb69ctf4g0,603480,"2020-08-20 01:55:39",0,0
4m4b6a5283o910fdsp1jub2boo0oqj75,601473,"2020-08-20 01:55:41",0,0
ba2jji9umdhsapb2pags1eqh3niegfvr,743636,"2020-08-20 01:55:41",0,0
c8a1vjphltpbe60podlf29re0sn7s5si,658793,"2020-08-20 01:55:41",0,0
i9ep3bgb0bo0a34jpn6qaf4uvm0q3m0r,601698,"2020-08-20 01:55:41",0,0
knc1honlaoa84vgk9m6u4427kj4incpq,342220,"2020-08-20 01:55:41",0,0
dbl9r71umok26dfns1rngvridhc687uj,765150,"2020-08-20 01:55:41",0,0
endfek6s0egv2km40f5mpj9d4tlrjnhu,719105,"2020-08-20 01:55:42",0,0
d2bjd6bjcau5afa6daicc0s1gut2o24e,570836,"2020-08-20 01:55:43",0,0
l48tv4lraeotsakna69ce499r7hs4iu3,718806,"2020-08-20 01:55:43",0,0
2ckcfdmb4uk9mit1vmuhe8sps6jmdmr0,742877,"2020-08-20 01:55:43",0,0
87ftltkq5c32fcktnbdvm9rt4t1n8stu,278101,"2020-08-20 01:55:44",0,0
q7jmicfilt64435sjpm7ttjaeago0si6,423501,"2020-08-20 01:55:45",0,0
9923gfvs0i4uug0a04n6urqab772mv8p,537335,"2020-08-20 01:55:45",0,0
qns4tm6d4lcqq59pvnvhql9iflvfj7l3,767706,"2020-08-20 01:55:46",0,0
tsco734bp2elhjo1o6329rnbal6bv70p,711739,"2020-08-20 01:55:47",0,0
km95m27nmo02sa6kfpko9l5rf9c4n71u,754941,"2020-08-20 01:55:47",0,0
qe114ajq0sb1nuh1p2l7kavg45aftrn5,765141,"2020-08-20 01:55:47",0,0
crlgl9epe72t4rau6afdc5lae49idglu,748452,"2020-08-20 01:55:48",0,0
mes448eomr3mqc3t9tb30kbqbs5f0trr,596996,"2020-08-20 01:55:48",0,0
ka86uff3i6gbq2053as0l6evlvoofp9t,557396,"2020-08-20 01:55:48",0,0
kdkoe9i7ob5hr4vfifrm0qdg1njcme5e,316702,"2020-08-20 01:55:48",0,0
5ed0ig8boarr3l0k8rdvek6ckvvjt59u,768000,"2020-08-20 01:55:49",0,0
g943vgc0ombun9it0tbg78isg7liif0e,717005,"2020-08-20 01:55:50",0,0
05tfnort0u2h98tndddb7ecn8oifa8e0,672885,"2020-08-20 01:55:51",0,0
m30s5ruid8sevtib1gvvpgb7qrl0gatt,765139,"2020-08-20 01:55:51",0,0
0d0aqnkjgj6qr35obnkgd2aerr39u3it,759211,"2020-08-20 01:55:52",0,0
smeg0fnj7n0lhgnlegd3ae1pluk2kuuf,756244,"2020-08-20 01:55:53",0,0
fs9f2d9h03t2u8k00hsj58b9hk2uuuag,765153,"2020-08-20 01:55:53",0,0
olgebk06u7ak2b9vpaakpinsnm8lanrk,678383,"2020-08-20 01:55:53",0,0
0dkff8u30b2v44g6s3gc38vlei2kmhn2,736462,"2020-08-20 01:55:54",0,0
ariqu6r77v0bv3qdsqr2fe2li6atbdde,674648,"2020-08-20 01:55:54",0,0
ueo83jtmamollnqrg86tm5srini9sqga,768145,"2020-08-20 01:55:54",0,0
aqkqhi25hhou7anil2rd97nvcb2ts27n,657849,"2020-08-20 01:55:55",0,0
i8qc2un14cksmb90rnea91fvemgb2n7f,764238,"2020-08-20 01:55:55",0,0
5m39mv722k0kd34hqguivckdp259lf7p,757759,"2020-08-20 01:55:55",0,0
dqvugsccrd3r6ssius2i7ip971hkq948,739832,"2020-08-20 01:55:56",0,0
tnmvtaesbago3ra5mpoa5vbo93hq8og3,765160,"2020-08-20 01:55:57",0,0
72vv8lmmll04ev177otka9fv5vo5bkbs,741586,"2020-08-20 01:55:57",0,0
crk1b1kdliue3korl3p4jgus99v0s5e8,765147,"2020-08-20 01:55:58",0,0
r6q8d9stu7j5htr8mv32ig1lt1023bpq,769272,"2020-08-20 01:55:58",0,0
917j15glc58d6ultkqcmpkpk2b6clq68,760796,"2020-08-20 01:55:58",0,0
pf7ek549v2f9o61hun0elsb9tr0p102f,768144,"2020-08-20 01:55:59",0,0
3a8mm8mo58ve1v4l23fsn5unose8kpho,274708,"2020-08-20 01:56:01",0,0
2i0eqflo6ep18qler0tuqdbgf3plrc2q,706156,"2020-08-20 01:56:02",0,0
hcj62pldnig0c7j7oha284ejl4bkdvbc,688667,"2020-08-20 01:56:02",0,0
mabtrifin2pkhioj7a1lv38efhksv5oe,600775,"2020-08-20 01:56:03",0,0
faoadjvl7jhdrrpovbgjicfs13afl46q,749853,"2020-08-20 01:56:03",0,0
lo5atmudovbjnr9328gm4trm5h5fg3j1,276297,"2020-08-20 01:56:03",0,0
tkprjdjqrvec07kf5ntoche7lhghqrln,765338,"2020-08-20 01:56:03",0,0
k28ni0358ni17vb9bsumd3iuk2rqa6eg,599256,"2020-08-20 01:56:03",0,0
ufthvluukvcfk85akif2n1tm6nur8udo,233303,"2020-08-20 01:56:04",0,0
klrrdr01mauvnh54uj24erilb8ju0deq,709338,"2020-08-20 01:56:04",0,0
uboeuki2123st4q7peb38pmc1a898jtl,583383,"2020-08-20 01:56:04",0,0
nul67am8mesosvoj17pkfgeomh6ohbnk,758158,"2020-08-20 01:56:05",0,0
h1e951gjpl4j9q8504gc9cnd6ou042m1,603004,"2020-08-20 01:56:05",0,0
gqqqlupt8h6anfetrhrj1h756rc3n9g1,605799,"2020-08-20 01:56:05",0,0
8731ojmse81caml8o5b90ps37uap1ofe,674616,"2020-08-20 01:56:05",0,0
emuu6nrdko8oh0pjrotku11a23ebfcem,748058,"2020-08-20 01:56:06",0,0
7f8474agalf7p93tsr3smf4m7bndtdi0,742783,"2020-08-20 01:56:06",0,0
vrek2m97odkj4ike5ne9gqc0fu93ii63,346327,"2020-08-20 01:56:07",0,0
btceih65ka9fps0fup418mqr1bgjgsj8,605797,"2020-08-20 01:56:07",0,0
fenep85hvqio41ihp80qofa112vvp8d2,570423,"2020-08-20 01:56:07",0,0
3hnvn23delfaufhq15llttnsgn02chjs,467898,"2020-08-20 01:56:07",0,0
jlebs9tnt3gqn9gc5t680if1oqg3kr76,144525,"2020-08-20 01:56:08",0,0
enpv7bq04apiaapl19ckffvq0cgmlh36,213930,"2020-08-20 01:56:08",0,0
011cunnm4rdnhk4nr12oap918cjskalo,757133,"2020-08-20 01:56:08",0,0
cs8ftbhtvgt2jr24jrg9617n5vai75b6,558671,"2020-08-20 01:56:09",0,0
6nr6nr2m82sbts0vjc5gc8055b2o9uk5,738468,"2020-08-20 01:56:09",0,0
39h1ib3vdt5tnna8cqeniqr8qj6kn3si,612397,"2020-08-20 01:56:10",0,0
u7km61o67fs0rp91m5qdm5j866q0ue01,557196,"2020-08-20 01:56:10",0,0
3svj9h89jq824hiek91dr1598aqlul7h,391171,"2020-08-20 01:56:11",0,0
c3je76v2ddfcu1v2k696o8pljv5bchtv,567530,"2020-08-20 01:56:12",0,0
jp390aosk7mgmqjrklrj853etrq3a71g,679415,"2020-08-20 01:56:12",0,0
utf7digc15iclajt9qb4151jbn52f2u7,587132,"2020-08-20 01:56:13",0,0
pfcm9t072bm5i5skq4a29etg02clkc7s,605625,"2020-08-20 01:56:12",0,0
k7lc42c2tkkjgtb2kelqo9d346cah8u6,735866,"2020-08-20 01:56:14",0,0
iq2dpm64ntcj77jv974oc08sjbct4jm9,275734,"2020-08-20 01:56:14",0,0
cm7herc4es6ioitaseh1lrc9c27opanm,595663,"2020-08-20 01:56:15",0,0
lj7kpt775q5e8amj8sql97invch5ic6s,640976,"2020-08-20 01:56:16",0,0
kam7dvmiihtm05imdonih6vrpph4of21,765154,"2020-08-20 01:56:18",0,0
m0t20iehcvcf10agiib08tvuts2rds2p,420056,"2020-08-20 01:56:18",0,0
621cvgguvubbbag9k1k9jao44r7bs6u8,239140,"2020-08-20 01:56:19",0,0
b6ermg36rlglqrlvpt58biheuenheqth,326553,"2020-08-20 01:56:19",0,0
s9sgrajku1ip0g20e6lbab5pl3kbhv2b,676248,"2020-08-20 01:56:19",0,0
lqk8aes3djfjj8umr2qa6j0p7iejq5on,755040,"2020-08-20 01:56:20",0,0
6vh4niise3tn3modj4den41e0ajo2uiq,420074,"2020-08-20 01:56:20",0,0
oicos1qhrj5uttk8mtn5a84b9tmo3uit,387575,"2020-08-20 01:56:21",0,0
l4c5gu1os3na3407hacqhnmq917lg92h,597126,"2020-08-20 01:56:22",0,0
954kggh060llmfh73st4c955b9it9u84,246914,"2020-08-20 01:56:23",0,0
gn4qps1o831mjrtcmsqc3lvkgg9h0fsm,769383,"2020-08-20 01:56:24",0,0
rmgnmo4pboapc1hcp6trn0vbqd9bfm8b,663483,"2020-08-20 01:56:24",0,0
odl9k92c3jsjdnot24qsbqr387eu08id,716408,"2020-08-20 01:56:24",0,0
5gircasdsrgbffp590770n9p4ddmpuqd,678350,"2020-08-20 01:56:25",0,0
9fduu7r8u3g4h8d0sf83lq7pap5lmm85,732001,"2020-08-20 01:56:25",0,0
q4qqoumjbor8fgm9vfo9eav1damr9vh2,693527,"2020-08-20 01:56:26",0,0
lr99sm4nu95oikmm206lpsdaeajqmpcl,727212,"2020-08-20 01:56:26",0,0
1plcflgupfep83kphekvu3ban01inr1b,222879,"2020-08-20 01:56:27",0,0
moba1ovbtr55oqir3gfrib2dk8b1m9eu,745781,"2020-08-20 01:56:27",0,0
vrl371jojai9o400j11l0ppu0nl90ebv,601304,"2020-08-20 01:56:28",0,0
g0mm4tguimk87e8b4580qa7ghvseat9d,556949,"2020-08-20 01:56:28",0,0
hlhua3cj1395mlhhnmbrn03neipc5fu2,605806,"2020-08-20 01:56:28",0,0
d14leja58sfk6ufp51k8qu8q5ogn1mmb,747938,"2020-08-20 01:56:29",0,0
jlo6ucf0bu4hv17dkk105vehg6flh3lh,604254,"2020-08-20 01:56:29",0,0
oi0gdaapr3ifllf9r33jvr5momvm39v7,767703,"2020-08-20 01:56:30",0,0
kdu3fro3q2e6p9klmi6ah0hv34gnh6iu,762304,"2020-08-20 01:56:30",0,0
eupmfbt31ci6eelbhqa7s0e6fgpb1g35,614238,"2020-08-20 01:56:32",0,0
fdvkci5b3q68qno2ipvkojsv53m6tob4,289235,"2020-08-20 01:56:32",0,0
p7ec1t9uoscung732sgaja2vfhona29g,673314,"2020-08-20 01:56:33",0,0
fu2qbnsommjjj36r29lrfpfa90956nj1,769637,"2020-08-20 01:56:33",0,0
9lcn47mkcaif5qkk6mjsdmdvlqmu622b,319062,"2020-08-20 01:56:34",0,0
1771l0tenrjh3sq3sbvhve6rr4knnr3j,715951,"2020-08-20 01:56:34",0,0
8d3slv1agpi5o2ph2nha8lmoo11aaq3h,277603,"2020-08-20 01:56:35",0,0
42gar04s0fn4lrkpiut4l6ktlvu88tkv,607565,"2020-08-20 01:56:36",0,0
ut6t4ch0tq8pgqu74a6t5vsb7k17qtpg,549145,"2020-08-20 01:56:37",0,0
rmgnmo4pboapc1hcp6trn0vbqd9bfm8b,745696,"2020-08-20 01:57:15",0,0
9jpglgtmrvdetr2v9tec5dl7a2utdpf7,746673,"2020-08-20 01:56:39",0,0
2k64nnt9ijmgm4gtsmgoq6miuv02bron,689230,"2020-08-20 01:56:39",0,0
rmgnmo4pboapc1hcp6trn0vbqd9bfm8b,664135,"2020-08-20 01:57:17",0,0
rmgnmo4pboapc1hcp6trn0vbqd9bfm8b,741798,"2020-08-20 01:57:26",0,0
5d6ri10ap51d14fpdho99k4ufgepp725,706678,"2020-08-20 01:56:41",0,0
