district_id,district_th,amphur_id,amphur_th,province_id,province_th
4999,โพนทอง,554,เรณูนคร,36,นครพนม
5000,ท่าลาด,554,เรณูนคร,36,นครพนม
5001,นางาม,554,เรณูนคร,36,นครพนม
5002,โคกหินแฮ่,554,เรณูนคร,36,นครพนม
5004,หนองย่างชิ้น,554,เรณูนคร,36,นครพนม
5005,เรณูใต้,554,เรณูนคร,36,นครพนม
5006,นาขาม,554,เรณูนคร,36,นครพนม
5007,นาแก,555,นาแก,36,นครพนม
5008,พระซอง,555,นาแก,36,นครพนม
5009,หนองสังข์,555,นาแก,36,นครพนม
5010,นาคู่,555,นาแก,36,นครพนม
5011,พิมาน,555,นาแก,36,นครพนม
5012,พุ่มแก,555,นาแก,36,นครพนม
5013,ก้านเหลือง,555,นาแก,36,นครพนม
5014,หนองบ่อ,555,นาแก,36,นครพนม
5015,นาเลียง,555,นาแก,36,นครพนม
5018,บ้านแก้ง,555,นาแก,36,นครพนม
5019,คำพี้,555,นาแก,36,นครพนม
5021,สีชมพู,555,นาแก,36,นครพนม
5023,ศรีสงคราม,556,ศรีสงคราม,36,นครพนม
5024,นาเดื่อ,556,ศรีสงคราม,36,นครพนม
5025,บ้านเอื้อง,556,ศรีสงคราม,36,นครพนม
5026,สามผง,556,ศรีสงคราม,36,นครพนม
5027,ท่าบ่อสงคราม,556,ศรีสงคราม,36,นครพนม
5028,บ้านข่า,556,ศรีสงคราม,36,นครพนม
5029,นาคำ,556,ศรีสงคราม,36,นครพนม
5030,โพนสว่าง,556,ศรีสงคราม,36,นครพนม
5031,หาดแพง,556,ศรีสงคราม,36,นครพนม
5032,นาหว้า,557,นาหว้า,36,นครพนม
5033,นางัว,557,นาหว้า,36,นครพนม
5034,บ้านเสียว,557,นาหว้า,36,นครพนม
5035,นาคูณใหญ่,557,นาหว้า,36,นครพนม
5036,เหล่าพัฒนา,557,นาหว้า,36,นครพนม
5037,ท่าเรือ,557,นาหว้า,36,นครพนม
5038,โพนสวรรค์,558,โพนสวรรค์,36,นครพนม
5039,นาหัวบ่อ,558,โพนสวรรค์,36,นครพนม
5040,นาขมิ้น,558,โพนสวรรค์,36,นครพนม
5041,โพนบก,558,โพนสวรรค์,36,นครพนม
5042,บ้านค้อ,558,โพนสวรรค์,36,นครพนม
5043,โพนจาน,558,โพนสวรรค์,36,นครพนม
5044,นาใน,558,โพนสวรรค์,36,นครพนม
5045,นาทม,559,นาทม,36,นครพนม
5046,หนองซน,559,นาทม,36,นครพนม
5047,ดอนเตย,559,นาทม,36,นครพนม
5048,วังยาง,560,วังยาง,36,นครพนม
5049,โคกสี,560,วังยาง,36,นครพนม
5050,ยอดชาด,560,วังยาง,36,นครพนม
5051,หนองโพธิ์,560,วังยาง,36,นครพนม
5052,มุกดาหาร,561,เมืองมุกดาหาร,37,มุกดาหาร
5053,ศรีบุญเรือง,561,เมืองมุกดาหาร,37,มุกดาหาร
5054,บ้านโคก,561,เมืองมุกดาหาร,37,มุกดาหาร
5055,บางทรายใหญ่,561,เมืองมุกดาหาร,37,มุกดาหาร
5056,โพนทราย,561,เมืองมุกดาหาร,37,มุกดาหาร
5057,ผึ่งแดด,561,เมืองมุกดาหาร,37,มุกดาหาร
5058,นาโสก,561,เมืองมุกดาหาร,37,มุกดาหาร
5059,นาสีนวน,561,เมืองมุกดาหาร,37,มุกดาหาร
5060,คำป่าหลาย,561,เมืองมุกดาหาร,37,มุกดาหาร
5061,คำอาฮวน,561,เมืองมุกดาหาร,37,มุกดาหาร
5062,ดงเย็น,561,เมืองมุกดาหาร,37,มุกดาหาร
5063,ดงมอน,561,เมืองมุกดาหาร,37,มุกดาหาร
5064,กุดแข้,561,เมืองมุกดาหาร,37,มุกดาหาร
5071,นิคมคำสร้อย,562,นิคมคำสร้อย,37,มุกดาหาร
5072,นากอก,562,นิคมคำสร้อย,37,มุกดาหาร
5073,หนองแวง,562,นิคมคำสร้อย,37,มุกดาหาร
5074,กกแดง,562,นิคมคำสร้อย,37,มุกดาหาร
5075,นาอุดม,562,นิคมคำสร้อย,37,มุกดาหาร
5076,โชคชัย,562,นิคมคำสร้อย,37,มุกดาหาร
5077,ร่มเกล้า,562,นิคมคำสร้อย,37,มุกดาหาร
5078,ดอนตาล,563,ดอนตาล,37,มุกดาหาร
5079,โพธิ์ไทร,563,ดอนตาล,37,มุกดาหาร
5080,ป่าไร่,563,ดอนตาล,37,มุกดาหาร
5081,เหล่าหมี,563,ดอนตาล,37,มุกดาหาร
5082,บ้านบาก,563,ดอนตาล,37,มุกดาหาร
5083,นาสะเม็ง,563,ดอนตาล,37,มุกดาหาร
5084,บ้านแก้ง,563,ดอนตาล,37,มุกดาหาร
5085,ดงหลวง,564,ดงหลวง,37,มุกดาหาร
5086,หนองบัว,564,ดงหลวง,37,มุกดาหาร
5087,กกตูม,564,ดงหลวง,37,มุกดาหาร
5088,หนองแคน,564,ดงหลวง,37,มุกดาหาร
5089,ชะโนดน้อย,564,ดงหลวง,37,มุกดาหาร
5090,พังแดง,564,ดงหลวง,37,มุกดาหาร
5093,บ้านซ่ง,565,คำชะอี,37,มุกดาหาร
5094,คำชะอี,565,คำชะอี,37,มุกดาหาร
5095,หนองเอี่ยน,565,คำชะอี,37,มุกดาหาร
5096,บ้านค้อ,565,คำชะอี,37,มุกดาหาร
5097,บ้านเหล่า,565,คำชะอี,37,มุกดาหาร
5098,โพนงาม,565,คำชะอี,37,มุกดาหาร
5101,เหล่าสร้างถ่อ,565,คำชะอี,37,มุกดาหาร
5102,คำบก,565,คำชะอี,37,มุกดาหาร
5104,น้ำเที่ยง,565,คำชะอี,37,มุกดาหาร
5108,หว้านใหญ่,566,หว้านใหญ่,37,มุกดาหาร
5109,ป่งขาม,566,หว้านใหญ่,37,มุกดาหาร
5110,บางทรายน้อย,566,หว้านใหญ่,37,มุกดาหาร
5111,ชะโนด,566,หว้านใหญ่,37,มุกดาหาร
5112,ดงหมู,566,หว้านใหญ่,37,มุกดาหาร
5113,หนองสูง,567,หนองสูง,37,มุกดาหาร
5114,โนนยาง,567,หนองสูง,37,มุกดาหาร
5115,ภูวง,567,หนองสูง,37,มุกดาหาร
5116,บ้านเป้า,567,หนองสูง,37,มุกดาหาร
5117,หนองสูงใต้,567,หนองสูง,37,มุกดาหาร
5118,หนองสูงเหนือ,567,หนองสูง,37,มุกดาหาร
5119,ศรีภูมิ,568,เมืองเชียงใหม่,38,เชียงใหม่
5120,พระสิงห์,568,เมืองเชียงใหม่,38,เชียงใหม่
5121,หายยา,568,เมืองเชียงใหม่,38,เชียงใหม่
5122,ช้างม่อย,568,เมืองเชียงใหม่,38,เชียงใหม่
5123,ช้างคลาน,568,เมืองเชียงใหม่,38,เชียงใหม่
5124,วัดเกต,568,เมืองเชียงใหม่,38,เชียงใหม่
5125,ช้างเผือก,568,เมืองเชียงใหม่,38,เชียงใหม่
5126,สุเทพ,568,เมืองเชียงใหม่,38,เชียงใหม่
5127,แม่เหียะ,568,เมืองเชียงใหม่,38,เชียงใหม่
5128,ป่าแดด,568,เมืองเชียงใหม่,38,เชียงใหม่
5129,หนองหอย,568,เมืองเชียงใหม่,38,เชียงใหม่
5130,ท่าศาลา,568,เมืองเชียงใหม่,38,เชียงใหม่
5131,หนองป่าครั่ง,568,เมืองเชียงใหม่,38,เชียงใหม่
5132,ฟ้าฮ่าม,568,เมืองเชียงใหม่,38,เชียงใหม่
5133,ป่าตัน,568,เมืองเชียงใหม่,38,เชียงใหม่
5134,สันผีเสื้อ,568,เมืองเชียงใหม่,38,เชียงใหม่
5137,บ้านหลวง,569,จอมทอง,38,เชียงใหม่
5138,ข่วงเปา,569,จอมทอง,38,เชียงใหม่
5139,สบเตี๊ยะ,569,จอมทอง,38,เชียงใหม่
5140,บ้านแปะ,569,จอมทอง,38,เชียงใหม่
5141,ดอยแก้ว,569,จอมทอง,38,เชียงใหม่
5143,แม่สอย,569,จอมทอง,38,เชียงใหม่
5145,ช่างเคิ่ง,570,แม่แจ่ม,38,เชียงใหม่
5146,ท่าผา,570,แม่แจ่ม,38,เชียงใหม่
5147,บ้านทับ,570,แม่แจ่ม,38,เชียงใหม่
5148,แม่ศึก,570,แม่แจ่ม,38,เชียงใหม่
5149,แม่นาจร,570,แม่แจ่ม,38,เชียงใหม่
5150,บ้านจันทร์,570,แม่แจ่ม,38,เชียงใหม่
5151,ปางหินฝน,570,แม่แจ่ม,38,เชียงใหม่
5152,กองแขก,570,แม่แจ่ม,38,เชียงใหม่
5153,แม่แดด,570,แม่แจ่ม,38,เชียงใหม่
5154,แจ่มหลวง,570,แม่แจ่ม,38,เชียงใหม่
5155,เชียงดาว,571,เชียงดาว,38,เชียงใหม่
5156,เมืองนะ,571,เชียงดาว,38,เชียงใหม่
5157,เมืองงาย,571,เชียงดาว,38,เชียงใหม่
5158,แม่นะ,571,เชียงดาว,38,เชียงใหม่
5159,เมืองคอง,571,เชียงดาว,38,เชียงใหม่
5160,ปิงโค้ง,571,เชียงดาว,38,เชียงใหม่
5161,ทุ่งข้าวพวง,571,เชียงดาว,38,เชียงใหม่
5162,เชิงดอย,572,ดอยสะเก็ด,38,เชียงใหม่
5163,สันปูเลย,572,ดอยสะเก็ด,38,เชียงใหม่
5164,ลวงเหนือ,572,ดอยสะเก็ด,38,เชียงใหม่
5165,ป่าป้อง,572,ดอยสะเก็ด,38,เชียงใหม่
5166,สง่าบ้าน,572,ดอยสะเก็ด,38,เชียงใหม่
5167,ป่าลาน,572,ดอยสะเก็ด,38,เชียงใหม่
5168,ตลาดขวัญ,572,ดอยสะเก็ด,38,เชียงใหม่
5169,สำราญราษฎร์,572,ดอยสะเก็ด,38,เชียงใหม่
5170,แม่คือ,572,ดอยสะเก็ด,38,เชียงใหม่
5171,ตลาดใหญ่,572,ดอยสะเก็ด,38,เชียงใหม่
5172,แม่ฮ้อยเงิน,572,ดอยสะเก็ด,38,เชียงใหม่
5173,แม่โป่ง,572,ดอยสะเก็ด,38,เชียงใหม่
5174,ป่าเมี่ยง,572,ดอยสะเก็ด,38,เชียงใหม่
5175,เทพเสด็จ,572,ดอยสะเก็ด,38,เชียงใหม่
5176,สันมหาพน,573,แม่แตง,38,เชียงใหม่
5177,แม่แตง,573,แม่แตง,38,เชียงใหม่
5178,ขี้เหล็ก,573,แม่แตง,38,เชียงใหม่
5179,ช่อแล,573,แม่แตง,38,เชียงใหม่
5180,แม่หอพระ,573,แม่แตง,38,เชียงใหม่
5181,สบเปิง,573,แม่แตง,38,เชียงใหม่
5182,บ้านเป้า,573,แม่แตง,38,เชียงใหม่
5183,สันป่ายาง,573,แม่แตง,38,เชียงใหม่
5184,ป่าแป๋,573,แม่แตง,38,เชียงใหม่
5185,เมืองก๋าย,573,แม่แตง,38,เชียงใหม่
5186,บ้านช้าง,573,แม่แตง,38,เชียงใหม่
5187,กื้ดช้าง,573,แม่แตง,38,เชียงใหม่
5188,อินทขิล,573,แม่แตง,38,เชียงใหม่
5189,สมก๋าย,573,แม่แตง,38,เชียงใหม่
5190,ริมใต้,574,แม่ริม,38,เชียงใหม่
5191,ริมเหนือ,574,แม่ริม,38,เชียงใหม่
5192,สันโป่ง,574,แม่ริม,38,เชียงใหม่
5193,ขี้เหล็ก,574,แม่ริม,38,เชียงใหม่
5194,สะลวง,574,แม่ริม,38,เชียงใหม่
5195,ห้วยทราย,574,แม่ริม,38,เชียงใหม่
5196,แม่แรม,574,แม่ริม,38,เชียงใหม่
5197,โป่งแยง,574,แม่ริม,38,เชียงใหม่
5198,แม่สา,574,แม่ริม,38,เชียงใหม่
5199,ดอนแก้ว,574,แม่ริม,38,เชียงใหม่
5200,เหมืองแก้ว,574,แม่ริม,38,เชียงใหม่
5201,สะเมิงใต้,575,สะเมิง,38,เชียงใหม่
5202,สะเมิงเหนือ,575,สะเมิง,38,เชียงใหม่
5203,แม่สาบ,575,สะเมิง,38,เชียงใหม่
5204,บ่อแก้ว,575,สะเมิง,38,เชียงใหม่
5205,ยั้งเมิน,575,สะเมิง,38,เชียงใหม่
5206,เวียง,576,ฝาง,38,เชียงใหม่
5208,ม่อนปิ่น,576,ฝาง,38,เชียงใหม่
5209,แม่งอน,576,ฝาง,38,เชียงใหม่
5210,แม่สูน,576,ฝาง,38,เชียงใหม่
5211,สันทราย,576,ฝาง,38,เชียงใหม่
5215,แม่คะ,576,ฝาง,38,เชียงใหม่
5216,แม่ข่า,576,ฝาง,38,เชียงใหม่
5217,โป่งน้ำร้อน,576,ฝาง,38,เชียงใหม่
5223,แม่อาย,577,แม่อาย,38,เชียงใหม่
5224,แม่สาว,577,แม่อาย,38,เชียงใหม่
5225,สันต้นหมื้อ,577,แม่อาย,38,เชียงใหม่
5226,แม่นาวาง,577,แม่อาย,38,เชียงใหม่
5227,ท่าตอน,577,แม่อาย,38,เชียงใหม่
5228,บ้านหลวง,577,แม่อาย,38,เชียงใหม่
5229,มะลิกา,577,แม่อาย,38,เชียงใหม่
5230,เวียง,578,พร้าว,38,เชียงใหม่
5231,ทุ่งหลวง,578,พร้าว,38,เชียงใหม่
5232,ป่าตุ้ม,578,พร้าว,38,เชียงใหม่
5233,ป่าไหน่,578,พร้าว,38,เชียงใหม่
5234,สันทราย,578,พร้าว,38,เชียงใหม่
5235,บ้านโป่ง,578,พร้าว,38,เชียงใหม่
5236,น้ำแพร่,578,พร้าว,38,เชียงใหม่
5237,เขื่อนผาก,578,พร้าว,38,เชียงใหม่
5238,แม่แวน,578,พร้าว,38,เชียงใหม่
5239,แม่ปั๋ง,578,พร้าว,38,เชียงใหม่
5240,โหล่งขอด,578,พร้าว,38,เชียงใหม่
5241,ยุหว่า,579,สันป่าตอง,38,เชียงใหม่
5242,สันกลาง,579,สันป่าตอง,38,เชียงใหม่
5243,ท่าวังพร้าว,579,สันป่าตอง,38,เชียงใหม่
5244,มะขามหลวง,579,สันป่าตอง,38,เชียงใหม่
5245,แม่ก๊า,579,สันป่าตอง,38,เชียงใหม่
5246,บ้านแม,579,สันป่าตอง,38,เชียงใหม่
5247,บ้านกลาง,579,สันป่าตอง,38,เชียงใหม่
5248,ทุ่งสะโตก,579,สันป่าตอง,38,เชียงใหม่
5250,ทุ่งต้อม,579,สันป่าตอง,38,เชียงใหม่
5254,น้ำบ่อหลวง,579,สันป่าตอง,38,เชียงใหม่
5255,มะขุนหวาน,579,สันป่าตอง,38,เชียงใหม่
5256,สันกำแพง,580,สันกำแพง,38,เชียงใหม่
5257,ทรายมูล,580,สันกำแพง,38,เชียงใหม่
5258,ร้องวัวแดง,580,สันกำแพง,38,เชียงใหม่
5259,บวกค้าง,580,สันกำแพง,38,เชียงใหม่
5260,แช่ช้าง,580,สันกำแพง,38,เชียงใหม่
5261,ออนใต้,580,สันกำแพง,38,เชียงใหม่
5265,แม่ปูคา,580,สันกำแพง,38,เชียงใหม่
5266,ห้วยทราย,580,สันกำแพง,38,เชียงใหม่
5267,ต้นเปา,580,สันกำแพง,38,เชียงใหม่
5268,สันกลาง,580,สันกำแพง,38,เชียงใหม่
5275,สันทรายหลวง,581,สันทราย,38,เชียงใหม่
5276,สันทรายน้อย,581,สันทราย,38,เชียงใหม่
5277,สันพระเนตร,581,สันทราย,38,เชียงใหม่
5278,สันนาเม็ง,581,สันทราย,38,เชียงใหม่
5279,สันป่าเปา,581,สันทราย,38,เชียงใหม่
5280,หนองแหย่ง,581,สันทราย,38,เชียงใหม่
5281,หนองจ๊อม,581,สันทราย,38,เชียงใหม่
5282,หนองหาร,581,สันทราย,38,เชียงใหม่
5283,แม่แฝก,581,สันทราย,38,เชียงใหม่
5284,แม่แฝกใหม่,581,สันทราย,38,เชียงใหม่
5285,เมืองเล็น,581,สันทราย,38,เชียงใหม่
5286,ป่าไผ่,581,สันทราย,38,เชียงใหม่
5287,หางดง,582,หางดง,38,เชียงใหม่
5288,หนองแก๋ว,582,หางดง,38,เชียงใหม่
5289,หารแก้ว,582,หางดง,38,เชียงใหม่
5290,หนองตอง,582,หางดง,38,เชียงใหม่
5291,ขุนคง,582,หางดง,38,เชียงใหม่
5292,สบแม่ข่า,582,หางดง,38,เชียงใหม่
5293,บ้านแหวน,582,หางดง,38,เชียงใหม่
5294,สันผักหวาน,582,หางดง,38,เชียงใหม่
5295,หนองควาย,582,หางดง,38,เชียงใหม่
5296,บ้านปง,582,หางดง,38,เชียงใหม่
5297,น้ำแพร่,582,หางดง,38,เชียงใหม่
5298,หางดง,583,ฮอด,38,เชียงใหม่
5299,ฮอด,583,ฮอด,38,เชียงใหม่
5300,บ้านตาล,583,ฮอด,38,เชียงใหม่
5301,บ่อหลวง,583,ฮอด,38,เชียงใหม่
5302,บ่อสลี,583,ฮอด,38,เชียงใหม่
5303,นาคอเรือ,583,ฮอด,38,เชียงใหม่
5304,ดอยเต่า,584,ดอยเต่า,38,เชียงใหม่
5305,ท่าเดื่อ,584,ดอยเต่า,38,เชียงใหม่
5306,มืดกา,584,ดอยเต่า,38,เชียงใหม่
5307,บ้านแอ่น,584,ดอยเต่า,38,เชียงใหม่
5308,บงตัน,584,ดอยเต่า,38,เชียงใหม่
5309,โปงทุ่ง,584,ดอยเต่า,38,เชียงใหม่
5310,อมก๋อย,585,อมก๋อย,38,เชียงใหม่
5311,ยางเปียง,585,อมก๋อย,38,เชียงใหม่
5312,แม่ตื่น,585,อมก๋อย,38,เชียงใหม่
5313,ม่อนจอง,585,อมก๋อย,38,เชียงใหม่
5314,สบโขง,585,อมก๋อย,38,เชียงใหม่
5315,นาเกียน,585,อมก๋อย,38,เชียงใหม่
5316,ยางเนิ้ง,586,สารภี,38,เชียงใหม่
5317,สารภี,586,สารภี,38,เชียงใหม่
5318,ชมภู,586,สารภี,38,เชียงใหม่
5319,ไชยสถาน,586,สารภี,38,เชียงใหม่
5320,ขัวมุง,586,สารภี,38,เชียงใหม่
5321,หนองแฝก,586,สารภี,38,เชียงใหม่
5322,หนองผึ้ง,586,สารภี,38,เชียงใหม่
5323,ท่ากว้าง,586,สารภี,38,เชียงใหม่
5324,ดอนแก้ว,586,สารภี,38,เชียงใหม่
5325,ท่าวังตาล,586,สารภี,38,เชียงใหม่
5326,สันทราย,586,สารภี,38,เชียงใหม่
5327,ป่าบง,586,สารภี,38,เชียงใหม่
5328,เมืองแหง,587,เวียงแหง,38,เชียงใหม่
5329,เปียงหลวง,587,เวียงแหง,38,เชียงใหม่
5330,แสนไห,587,เวียงแหง,38,เชียงใหม่
5331,ปงตำ,588,ไชยปราการ,38,เชียงใหม่
5332,ศรีดงเย็น,588,ไชยปราการ,38,เชียงใหม่
5333,แม่ทะลบ,588,ไชยปราการ,38,เชียงใหม่
5334,หนองบัว,588,ไชยปราการ,38,เชียงใหม่
5335,บ้านกาด,589,แม่วาง,38,เชียงใหม่
5336,ทุ่งปี้,589,แม่วาง,38,เชียงใหม่
5337,ทุ่งรวงทอง,589,แม่วาง,38,เชียงใหม่
5338,แม่วิน,589,แม่วาง,38,เชียงใหม่
5339,ดอนเปา,589,แม่วาง,38,เชียงใหม่
5340,ออนเหนือ,590,แม่ออน,38,เชียงใหม่
5341,ออนกลาง,590,แม่ออน,38,เชียงใหม่
5342,บ้านสหกรณ์,590,แม่ออน,38,เชียงใหม่
5343,ห้วยแก้ว,590,แม่ออน,38,เชียงใหม่
5344,แม่ทา,590,แม่ออน,38,เชียงใหม่
5345,ทาเหนือ,590,แม่ออน,38,เชียงใหม่
5346,ดอยหล่อ,591,ดอยหล่อ,38,เชียงใหม่
5347,สองแคว,591,ดอยหล่อ,38,เชียงใหม่
5348,ยางคราม,591,ดอยหล่อ,38,เชียงใหม่
5349,สันติสุข,591,ดอยหล่อ,38,เชียงใหม่
5350,ในเมือง,595,เมืองลำพูน,39,ลำพูน
5351,เหมืองง่า,595,เมืองลำพูน,39,ลำพูน
5352,อุโมงค์,595,เมืองลำพูน,39,ลำพูน
5353,หนองช้างคืน,595,เมืองลำพูน,39,ลำพูน
5354,ประตูป่า,595,เมืองลำพูน,39,ลำพูน
5355,ริมปิง,595,เมืองลำพูน,39,ลำพูน
5356,ต้นธง,595,เมืองลำพูน,39,ลำพูน
5357,บ้านแป้น,595,เมืองลำพูน,39,ลำพูน
5358,เหมืองจี้,595,เมืองลำพูน,39,ลำพูน
5359,ป่าสัก,595,เมืองลำพูน,39,ลำพูน
5360,เวียงยอง,595,เมืองลำพูน,39,ลำพูน
5361,บ้านกลาง,595,เมืองลำพูน,39,ลำพูน
5362,มะเขือแจ้,595,เมืองลำพูน,39,ลำพูน
5365,ศรีบัวบาน,595,เมืองลำพูน,39,ลำพูน
5366,หนองหนาม,595,เมืองลำพูน,39,ลำพูน
5369,ทาปลาดุก,596,แม่ทา,39,ลำพูน
5370,ทาสบเส้า,596,แม่ทา,39,ลำพูน
5371,ทากาศ,596,แม่ทา,39,ลำพูน
5372,ทาขุมเงิน,596,แม่ทา,39,ลำพูน
5373,ทาทุ่งหลวง,596,แม่ทา,39,ลำพูน
5374,ทาแม่ลอบ,596,แม่ทา,39,ลำพูน
5375,บ้านโฮ่ง,597,บ้านโฮ่ง,39,ลำพูน
5376,ป่าพลู,597,บ้านโฮ่ง,39,ลำพูน
5377,เหล่ายาว,597,บ้านโฮ่ง,39,ลำพูน
5378,ศรีเตี้ย,597,บ้านโฮ่ง,39,ลำพูน
5379,หนองปลาสะวาย,597,บ้านโฮ่ง,39,ลำพูน
5380,ลี้,598,ลี้,39,ลำพูน
5381,แม่ตืน,598,ลี้,39,ลำพูน
5382,นาทราย,598,ลี้,39,ลำพูน
5383,ดงดำ,598,ลี้,39,ลำพูน
5384,ก้อ,598,ลี้,39,ลำพูน
5385,แม่ลาน,598,ลี้,39,ลำพูน
5387,ป่าไผ่,598,ลี้,39,ลำพูน
5388,ศรีวิชัย,598,ลี้,39,ลำพูน
5391,ทุ่งหัวช้าง,599,ทุ่งหัวช้าง,39,ลำพูน
5392,บ้านปวง,599,ทุ่งหัวช้าง,39,ลำพูน
5393,ตะเคียนปม,599,ทุ่งหัวช้าง,39,ลำพูน
5394,ปากบ่อง,600,ป่าซาง,39,ลำพูน
5395,ป่าซาง,600,ป่าซาง,39,ลำพูน
5396,แม่แรง,600,ป่าซาง,39,ลำพูน
5397,ม่วงน้อย,600,ป่าซาง,39,ลำพูน
5398,บ้านเรือน,600,ป่าซาง,39,ลำพูน
5399,มะกอก,600,ป่าซาง,39,ลำพูน
5400,ท่าตุ้ม,600,ป่าซาง,39,ลำพูน
5401,น้ำดิบ,600,ป่าซาง,39,ลำพูน
5404,นครเจดีย์,600,ป่าซาง,39,ลำพูน
5406,บ้านธิ,601,บ้านธิ,39,ลำพูน
5407,ห้วยยาบ,601,บ้านธิ,39,ลำพูน
5408,หนองล่อง,602,เวียงหนองล่อง,39,ลำพูน
5409,หนองยวง,602,เวียงหนองล่อง,39,ลำพูน
5410,วังผาง,602,เวียงหนองล่อง,39,ลำพูน
5411,เวียงเหนือ,603,เมืองลำปาง,40,ลำปาง
5412,หัวเวียง,603,เมืองลำปาง,40,ลำปาง
5413,สวนดอก,603,เมืองลำปาง,40,ลำปาง
5414,สบตุ๋ย,603,เมืองลำปาง,40,ลำปาง
5415,พระบาท,603,เมืองลำปาง,40,ลำปาง
5416,ชมพู,603,เมืองลำปาง,40,ลำปาง
5417,กล้วยแพะ,603,เมืองลำปาง,40,ลำปาง
5418,ปงแสนทอง,603,เมืองลำปาง,40,ลำปาง
5419,บ้านแลง,603,เมืองลำปาง,40,ลำปาง
5420,บ้านเสด็จ,603,เมืองลำปาง,40,ลำปาง
5421,พิชัย,603,เมืองลำปาง,40,ลำปาง
5422,ทุ่งฝาย,603,เมืองลำปาง,40,ลำปาง
5423,บ้านเอื้อม,603,เมืองลำปาง,40,ลำปาง
5424,บ้านเป้า,603,เมืองลำปาง,40,ลำปาง
5425,บ้านค่า,603,เมืองลำปาง,40,ลำปาง
5426,บ่อแฮ้ว,603,เมืองลำปาง,40,ลำปาง
5427,ต้นธงชัย,603,เมืองลำปาง,40,ลำปาง
5428,นิคมพัฒนา,603,เมืองลำปาง,40,ลำปาง
5429,บุญนาคพัฒนา,603,เมืองลำปาง,40,ลำปาง
5432,บ้านดง,604,แม่เมาะ,40,ลำปาง
5433,นาสัก,604,แม่เมาะ,40,ลำปาง
5434,จางเหนือ,604,แม่เมาะ,40,ลำปาง
5435,แม่เมาะ,604,แม่เมาะ,40,ลำปาง
5436,สบป้าด,604,แม่เมาะ,40,ลำปาง
5437,ลำปางหลวง,605,เกาะคา,40,ลำปาง
5438,นาแก้ว,605,เกาะคา,40,ลำปาง
5439,ไหล่หิน,605,เกาะคา,40,ลำปาง
5440,วังพร้าว,605,เกาะคา,40,ลำปาง
5441,ศาลา,605,เกาะคา,40,ลำปาง
5442,เกาะคา,605,เกาะคา,40,ลำปาง
5443,นาแส่ง,605,เกาะคา,40,ลำปาง
5444,ท่าผา,605,เกาะคา,40,ลำปาง
5445,ใหม่พัฒนา,605,เกาะคา,40,ลำปาง
5446,ทุ่งงาม,606,เสริมงาม,40,ลำปาง
5447,เสริมขวา,606,เสริมงาม,40,ลำปาง
5448,เสริมซ้าย,606,เสริมงาม,40,ลำปาง
5449,เสริมกลาง,606,เสริมงาม,40,ลำปาง
5450,หลวงเหนือ,607,งาว,40,ลำปาง
5451,หลวงใต้,607,งาว,40,ลำปาง
5452,บ้านโป่ง,607,งาว,40,ลำปาง
5453,บ้านร้อง,607,งาว,40,ลำปาง
5454,ปงเตา,607,งาว,40,ลำปาง
5455,นาแก,607,งาว,40,ลำปาง
5456,บ้านอ้อน,607,งาว,40,ลำปาง
5457,บ้านแหง,607,งาว,40,ลำปาง
5458,บ้านหวด,607,งาว,40,ลำปาง
5459,แม่ตีบ,607,งาว,40,ลำปาง
5460,แจ้ห่ม,608,แจ้ห่ม,40,ลำปาง
5461,บ้านสา,608,แจ้ห่ม,40,ลำปาง
5462,ปงดอน,608,แจ้ห่ม,40,ลำปาง
5463,แม่สุก,608,แจ้ห่ม,40,ลำปาง
5464,เมืองมาย,608,แจ้ห่ม,40,ลำปาง
5465,ทุ่งผึ้ง,608,แจ้ห่ม,40,ลำปาง
5466,วิเชตนคร,608,แจ้ห่ม,40,ลำปาง
5471,ทุ่งฮั้ว,609,วังเหนือ,40,ลำปาง
5472,วังเหนือ,609,วังเหนือ,40,ลำปาง
5473,วังใต้,609,วังเหนือ,40,ลำปาง
5474,ร่องเคาะ,609,วังเหนือ,40,ลำปาง
5475,วังทอง,609,วังเหนือ,40,ลำปาง
5476,วังซ้าย,609,วังเหนือ,40,ลำปาง
5477,วังแก้ว,609,วังเหนือ,40,ลำปาง
5478,วังทรายคำ,609,วังเหนือ,40,ลำปาง
5479,ล้อมแรด,610,เถิน,40,ลำปาง
5480,แม่วะ,610,เถิน,40,ลำปาง
5481,แม่ปะ,610,เถิน,40,ลำปาง
5482,แม่มอก,610,เถิน,40,ลำปาง
5483,เวียงมอก,610,เถิน,40,ลำปาง
5484,นาโป่ง,610,เถิน,40,ลำปาง
5485,แม่ถอด,610,เถิน,40,ลำปาง
5486,เถินบุรี,610,เถิน,40,ลำปาง
5487,แม่พริก,611,แม่พริก,40,ลำปาง
5488,ผาปัง,611,แม่พริก,40,ลำปาง
5489,แม่ปุ,611,แม่พริก,40,ลำปาง
5490,พระบาทวังตวง,611,แม่พริก,40,ลำปาง
5491,แม่ทะ,612,แม่ทะ,40,ลำปาง
5492,นาครัว,612,แม่ทะ,40,ลำปาง
5493,ป่าตัน,612,แม่ทะ,40,ลำปาง
5494,บ้านกิ่ว,612,แม่ทะ,40,ลำปาง
5495,บ้านบอม,612,แม่ทะ,40,ลำปาง
5496,น้ำโจ้,612,แม่ทะ,40,ลำปาง
5497,ดอนไฟ,612,แม่ทะ,40,ลำปาง
